slug,pair,decade,metric,tau,se,t,p,n,n_seg,y_mean,h
philadelphia,C-D,1940,median_block_length_ft,-2.500797546436138,3.49267320324017,-0.7160124640679626,0.474611744550546,1591,267,258.94086991610607,300.0
philadelphia,C-D,1940,walking_circuity,-0.0159723841530285,0.008348080543311582,-1.9133001975915829,0.05678307665035214,1591,267,1.2741125862673566,300.0
philadelphia,C-D,1940,pedshed_reach,-0.0001167129744795679,9.187647022796968e-05,-1.2703249721062675,0.20507889488141542,1591,267,0.003952784710694374,300.0
philadelphia,C-D,1950,link_node_ratio,0.010930734143672245,0.009460222481203777,1.155441551759505,0.2489464725797591,1591,267,1.1647631868187052,300.0
philadelphia,C-D,1950,connected_node_ratio,0.025009716462662358,0.013881622251503991,1.8016422007127233,0.0727339760533849,1591,267,0.7073828433468986,300.0
philadelphia,C-D,1950,intersection_density,-2.1500859318964154,3.5651781337893445,-0.603079523998746,0.5469696366073693,1591,267,140.04569044653337,300.0
philadelphia,C-D,1950,median_block_length_ft,-2.500797546436138,3.49267320324017,-0.7160124640679626,0.474611744550546,1591,267,258.94086991610607,300.0
philadelphia,C-D,1950,walking_circuity,-0.005017660370238226,0.008449508021310495,-0.5938405357546487,0.5531234341868934,1591,267,1.2741601225905703,300.0
philadelphia,C-D,1950,pedshed_reach,-0.0001167129744795679,9.187647022796968e-05,-1.2703249721062675,0.20507889488141542,1591,267,0.003952784710694374,300.0
philadelphia,C-D,1960,link_node_ratio,0.010930734143672245,0.009460222481203777,1.155441551759505,0.2489464725797591,1591,267,1.1647631868187052,300.0
philadelphia,C-D,1960,connected_node_ratio,0.025009716462662358,0.013881622251503991,1.8016422007127233,0.0727339760533849,1591,267,0.7073828433468986,300.0
philadelphia,C-D,1960,intersection_density,-2.1500859318964154,3.5651781337893445,-0.603079523998746,0.5469696366073693,1591,267,140.04569044653337,300.0
philadelphia,C-D,1960,median_block_length_ft,-2.500797546436138,3.49267320324017,-0.7160124640679626,0.474611744550546,1591,267,258.94086991610607,300.0
philadelphia,C-D,1960,walking_circuity,-0.028874968657260268,0.008579080515385754,-3.3657416555860262,0.000875997837431506,1591,267,1.2723558171989116,300.0
philadelphia,C-D,1960,pedshed_reach,-0.0001167129744795679,9.187647022796968e-05,-1.2703249721062675,0.20507889488141542,1591,267,0.003952784710694374,300.0
philadelphia,C-D,1970,link_node_ratio,0.010930734143672245,0.009460222481203777,1.155441551759505,0.2489464725797591,1591,267,1.1647631868187052,300.0
philadelphia,C-D,1970,connected_node_ratio,0.025009716462662358,0.013881622251503991,1.8016422007127233,0.0727339760533849,1591,267,0.7073828433468986,300.0
philadelphia,C-D,1970,intersection_density,-2.1500859318964154,3.5651781337893445,-0.603079523998746,0.5469696366073693,1591,267,140.04569044653337,300.0
philadelphia,C-D,1970,median_block_length_ft,-2.500797546436138,3.49267320324017,-0.7160124640679626,0.474611744550546,1591,267,258.94086991610607,300.0
